jxlscore (83 classes; 10 packages; 330 deps)

Cycle #0: jxlscore
I; MQ:  3,7373; MV:   12; DT:    8; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 9 3 3 3 3 8 4 4 4 5 5 5 6 6 9 9 1 6 6 1 6 7 6 6 6 6 6 6 7 7 7 7 7 1 7 7 7 8 8 4 8 8 8 8 8 4 8 8 8 8 8 4 2 9 9 9 9 9]
I; MQ:  4,0580; MV:   14; DT:   11; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 0 9 3 3 3 3 8 4 4 4 5 5 5 6 6 1 9 1 6 6 1 6 7 6 6 6 6 6 6 7 7 7 7 7 1 7 7 7 8 8 1 8 8 8 8 0 1 8 8 8 8 8 4 2 9 9 9 9 9]
I; MQ:  4,1726; MV:   15; DT:   14; SOL: [0 0 0 2 0 0 0 1 1 2 2 2 2 2 2 2 2 8 3 3 3 3 3 3 8 8 3 3 3 3 8 4 4 4 5 5 5 6 6 1 9 1 6 6 1 6 7 6 6 6 6 6 6 7 7 7 7 7 1 7 7 7 8 8 1 8 8 8 8 8 1 8 8 8 8 8 4 2 9 9 9 9 9]
I; MQ:  4,3735; MV:   20; DT:   14; SOL: [0 0 8 2 0 0 0 1 1 2 7 2 2 2 2 2 2 8 3 3 3 3 3 3 8 8 3 3 3 3 8 4 4 4 5 5 5 6 6 1 9 1 6 0 1 6 7 1 6 6 6 6 6 7 7 7 7 7 1 7 7 7 8 8 1 8 8 8 8 8 1 8 8 8 8 0 4 2 9 9 9 9 9]
I; MQ:  4,6294; MV:   24; DT:   16; SOL: [0 0 8 2 0 0 0 1 1 2 7 2 2 2 2 2 2 8 3 3 3 3 3 3 8 8 9 3 3 3 8 4 4 4 5 5 5 6 6 1 9 1 6 9 1 6 7 1 6 6 6 6 6 7 7 7 7 7 1 7 7 7 8 8 1 8 8 8 8 8 1 8 1 8 1 0 4 2 9 9 9 9 8]
I; MQ:  4,7184; MV:   26; DT:   18; SOL: [0 0 8 2 0 0 0 1 1 2 7 2 2 2 2 2 2 2 3 3 3 3 3 3 8 8 9 3 3 3 8 4 4 4 5 5 5 6 6 1 9 10 6 9 1 6 7 1 6 6 6 6 6 7 7 7 7 7 1 7 7 7 8 8 1 8 9 8 8 8 1 10 1 8 1 0 4 2 9 9 9 8 8]
I; MQ:  4,7583; MV:   28; DT:   21; SOL: [0 0 8 2 0 0 0 1 1 2 7 2 2 2 2 2 2 2 3 3 3 3 3 3 8 8 9 3 3 3 8 4 4 4 5 5 5 6 6 10 9 10 6 9 1 6 7 1 6 6 6 6 6 7 7 7 7 7 1 7 7 7 10 8 1 1 9 8 8 8 1 10 1 8 10 0 4 10 9 9 9 8 8]
I; MQ:  4,8079; MV:   30; DT:   25; SOL: [0 0 8 2 0 0 0 1 1 2 7 2 2 2 2 2 2 10 3 3 3 3 3 3 8 9 9 3 3 3 8 4 4 4 5 5 5 6 6 10 9 10 6 9 1 6 7 10 6 6 6 6 6 7 7 7 7 7 1 7 7 7 10 8 1 1 9 8 8 8 1 10 1 1 10 0 4 2 9 9 9 8 8]
I; MQ:  4,9194; MV:   33; DT:   27; SOL: [0 0 8 2 0 0 0 1 1 2 7 2 2 2 2 2 2 10 3 3 3 3 3 3 8 9 9 3 3 3 8 4 4 4 5 5 5 6 6 10 9 10 6 9 10 10 7 10 1 10 6 6 6 7 7 7 7 7 1 7 7 7 10 8 1 1 9 8 8 8 1 10 1 1 1 0 4 2 9 9 9 8 8]
I; MQ:  5,0590; MV:   35; DT:   30; SOL: [0 0 8 2 0 0 0 10 1 2 7 2 2 2 2 2 2 1 3 3 3 3 3 3 8 10 9 3 3 0 8 4 4 4 5 5 5 6 6 10 9 10 6 9 10 10 7 10 1 10 6 6 6 7 7 7 7 7 1 7 7 7 1 8 1 1 9 8 8 8 1 10 1 1 1 0 4 2 9 9 9 8 8]
I; MQ:  5,5238; MV:   38; DT:   32; SOL: [0 10 8 2 0 0 0 10 1 2 7 2 2 2 2 2 2 1 3 3 3 3 3 3 8 8 9 3 3 9 8 4 4 4 5 5 5 6 0 10 9 10 6 9 10 10 7 10 1 10 6 6 6 7 7 7 7 7 1 7 7 7 1 8 1 1 9 8 8 8 1 10 1 1 1 0 4 2 9 9 8 8 8]
I; MQ:  5,6566; MV:   38; DT:   33; SOL: [0 10 8 2 0 0 0 10 1 2 7 2 2 2 2 2 2 1 3 3 3 3 3 3 8 8 9 3 3 9 8 4 4 4 5 5 5 6 10 10 9 10 6 9 10 10 7 10 1 10 6 6 6 7 7 7 7 7 1 7 7 7 1 8 1 1 9 8 8 8 1 10 1 1 1 0 4 2 9 9 8 8 8]

Cycle #4: jxlscore
S; MQ:  3,0152; MV:    0; DT:    0; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 9 9 9 9 9]
C; MQ:  5,0915; MV:   32; DT:    0; SOL: [0 6 9 2 0 0 0 6 1 2 7 2 2 9 9 2 2 2 3 3 3 3 3 3 8 9 1 3 3 1 8 8 9 4 5 5 5 6 6 6 1 6 1 1 6 6 7 6 4 6 6 1 6 7 7 7 7 7 4 7 7 7 8 8 4 8 1 8 8 8 4 9 4 8 4 9 9 2 1 1 9 9 9]
I; MQ:  3,2014; MV:    5; DT:    0; SOL: [0 0 0 0 0 0 0 1 1 2 7 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 6 3 4 4 4 5 5 5 6 6 6 6 6 6 6 6 6 6 1 8 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 9 1 9 9 9]
I; MQ:  3,2954; MV:    9; DT:    1; SOL: [0 0 0 0 0 0 0 1 1 2 7 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 6 3 3 1 3 4 4 4 5 5 5 6 6 6 6 1 6 6 6 6 6 1 8 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 1 8 8 8 8 8 8 4 8 8 8 9 9 1 9 9 9]
I; MQ:  3,3850; MV:    9; DT:    5; SOL: [0 0 0 0 0 0 0 1 1 2 7 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 1 3 3 1 3 4 4 4 5 5 5 6 6 6 6 1 6 6 6 6 6 9 8 6 6 6 6 7 7 7 7 7 7 7 7 7 8 1 8 8 9 8 8 8 8 8 8 4 8 8 8 9 9 9 9 9 9]
